Precinct_ID	Settlement_type	District	Precinct	District_Name	Total_Voters	Turnout	Levan_Gachechiladze	Davit_Gamkrelidze	Shalva_Natelashvili	Mikheil_Saakashvili	Giorgi_Maisashvili	Irina_Sarishvili	Arkadi_Patarkatsishvili
6026	Huge(>1000K)	6	26	სამგორი	1426	643	246	26	49	229	10	1	49
6027	Huge(>1000K)	6	27	სამგორი	1546	714	283	32	60	228	20	1	74
6028	Huge(>1000K)	6	28	სამგორი	1394	647	232	21	41	211	2	2	71
6029	Huge(>1000K)	6	29	სამგორი	1205	543	181	26	37	165	7	2	40
6030	Huge(>1000K)	6	30	სამგორი	1452	719	267	30	62	267	6	3	78
6031	Huge(>1000K)	6	31	სამგორი	1472	751	309	34	66	249	13	2	67
6032	Huge(>1000K)	6	32	სამგორი	1315	593	231	14	43	244	4	0	47
6033	Huge(>1000K)	6	33	სამგორი	1133	498	167	28	44	187	2	0	39
6034	Huge(>1000K)	6	34	სამგორი	1013	474	145	16	35	177	5	5	64
6035	Huge(>1000K)	6	35	სამგორი	1177	527	167	24	44	193	3	1	50
6036	Huge(>1000K)	6	36	სამგორი	1223	472	178	19	29	178	4	3	58
6037	Huge(>1000K)	6	37	სამგორი	1082	460	156	15	40	196	4	3	44
6038	Huge(>1000K)	6	38	სამგორი	1561	767	245	31	68	275	21	3	76
6039	Huge(>1000K)	6	39	სამგორი	1280	698	280	32	77	231	14	1	58
6040	Huge(>1000K)	6	40	სამგორი	983	461	189	13	38	173	2	3	49
6041	Huge(>1000K)	6	41	სამგორი	1448	681	248	19	65	222	9	0	68
6042	Huge(>1000K)	6	42	სამგორი	1346	695	190	27	61	268	10	1	80
6043	Huge(>1000K)	6	43	სამგორი	1210	550	170	26	44	184	8	0	62
6044	Huge(>1000K)	6	44	სამგორი	1379	632	218	21	55	236	15	2	38
6045	Huge(>1000K)	6	45	სამგორი	1087	459	162	24	35	160	6	0	42
6046	Huge(>1000K)	6	46	სამგორი	1423	628	206	20	46	238	2	2	67
6047	Huge(>1000K)	6	47	სამგორი	1457	621	159	19	52	237	5	1	51
6048	Huge(>1000K)	6	48	სამგორი	657	281	99	10	24	103	2	1	40
6049	Huge(>1000K)	6	49	სამგორი	1275	549	207	25	39	193	6	1	70
6050	Huge(>1000K)	6	50	სამგორი	1354	625	252	26	45	227	13	1	57
6051	Huge(>1000K)	6	51	სამგორი	1311	655	244	35	43	198	8	6	58
6052	Huge(>1000K)	6	52	სამგორი	1515	614	221	22	47	240	6	1	73
6053	Huge(>1000K)	6	53	სამგორი	1272	589	191	15	60	229	8	2	68
6054	Huge(>1000K)	6	54	სამგორი	1436	560	160	16	29	241	7	0	66
6055	Huge(>1000K)	6	55	სამგორი	1146	527	173	13	41	173	5	3	71
6056	Huge(>1000K)	6	56	სამგორი	1428	648	212	33	42	240	15	1	69
6057	Huge(>1000K)	6	57	სამგორი	1553	659	272	18	40	164	12	1	100
6058	Huge(>1000K)	6	58	სამგორი	1213	566	194	21	35	183	4	1	84
6059	Huge(>1000K)	6	59	სამგორი	1402	685	262	37	52	231	10	2	88
6060	Huge(>1000K)	6	60	სამგორი	2227	1423	262	36	76	956	7	2	64
6061	Huge(>1000K)	6	61	სამგორი	1123	581	228	35	46	215	3	0	43
6062	Huge(>1000K)	6	62	სამგორი	1624	704	254	27	71	269	6	2	71
6063	Huge(>1000K)	6	63	სამგორი	979	361	124	13	50	118	3	1	48
6064	Huge(>1000K)	6	64	სამგორი	1076	491	179	14	56	175	4	2	58
6065	Huge(>1000K)	6	65	სამგორი	1047	431	141	16	67	169	2	1	31
6066	Huge(>1000K)	6	66	სამგორი	2040	1429	297	46	93	867	25	6	73
6067	Huge(>1000K)	6	67	სამგორი	1327	564	189	19	96	174	7	2	46
6068	Huge(>1000K)	6	68	სამგორი	661	249	83	19	29	92	0	2	22
6069	Huge(>1000K)	6	69	სამგორი	1550	639	184	30	72	246	3	0	89
6070	Huge(>1000K)	6	70	სამგორი	1364	622	196	17	84	211	3	0	61
6071	Huge(>1000K)	6	71	სამგორი	1447	573	198	26	77	204	6	0	53
6072	Huge(>1000K)	6	72	სამგორი	1073	320	90	17	34	130	1	0	44
6073	Huge(>1000K)	6	73	სამგორი	1657	834	133	13	41	536	5	1	91
6074	Huge(>1000K)	6	74	სამგორი	1149	482	124	17	50	162	8	0	117
6075	Huge(>1000K)	6	75	სამგორი	1307	528	139	20	66	157	6	3	120
6076	Huge(>1000K)	6	76	სამგორი	411	284	113	9	31	115	1	1	9
6077	Huge(>1000K)	6	77	სამგორი	1142	687	214	28	91	213	4	1	39
6078	Huge(>1000K)	6	78	სამგორი	984	545	218	13	91	164	1	1	52
6079	Huge(>1000K)	6	79	სამგორი	1656	986	381	29	103	364	4	0	95
6080	Huge(>1000K)	6	80	სამგორი	843	521	129	16	74	240	3	0	50
6081	Huge(>1000K)	6	81	სამგორი	751	443	178	12	53	165	3	0	24
6082	Huge(>1000K)	6	82	სამგორი	1433	614	223	20	57	198	5	2	83
6083	Huge(>1000K)	6	83	სამგორი	2552	1533	205	20	51	1131	5	1	71
6084	Huge(>1000K)	6	84	სამგორი	1070	393	130	9	41	150	1	0	34
6085	Huge(>1000K)	6	85	სამგორი	1446	578	168	21	47	210	4	2	118
6086	Huge(>1000K)	6	86	სამგორი	1418	601	180	25	82	185	3	2	64
6087	Huge(>1000K)	6	87	სამგორი	1626	574	91	13	55	151	4	0	54
6088	Huge(>1000K)	6	88	სამგორი	1596	748	194	25	74	242	7	3	96
6089	Huge(>1000K)	6	89	სამგორი	1524	477	128	23	35	190	4	0	59
6090	Huge(>1000K)	6	90	სამგორი	1395	550	179	15	65	215	4	0	46
6091	Huge(>1000K)	6	91	სამგორი	1366	721	222	23	105	250	3	2	65
6092	Huge(>1000K)	6	92	სამგორი	986	319	85	17	27	140	3	0	44
6093	Huge(>1000K)	6	93	სამგორი	1166	589	191	24	38	207	9	1	71
6094	Huge(>1000K)	6	94	სამგორი	916	469	183	31	31	158	4	0	51
6095	Huge(>1000K)	6	95	სამგორი	1288	571	218	23	45	215	5	1	53
6096	Huge(>1000K)	6	96	სამგორი	1333	727	294	22	43	237	9	0	60
6097	Huge(>1000K)	6	97	სამგორი	1353	701	245	25	43	241	15	4	68
6098	Huge(>1000K)	6	98	სამგორი	1478	841	272	42	80	279	8	5	95
6099	Huge(>1000K)	6	99	სამგორი	1587	895	330	35	71	306	12	3	63
6100	Huge(>1000K)	6	100	სამგორი	1172	549	140	31	60	169	6	1	76
6101	Huge(>1000K)	6	101	სამგორი	1295	558	179	33	53	206	5	3	72
6102	Huge(>1000K)	6	102	სამგორი	1121	469	165	12	38	173	11	3	48
6103	Huge(>1000K)	6	103	სამგორი	1145	536	188	19	58	170	9	1	62
6104	Huge(>1000K)	6	104	სამგორი	1127	482	161	24	37	170	4	1	67
6105	Huge(>1000K)	6	105	სამგორი	1323	642	214	23	58	234	9	3	48
6106	Huge(>1000K)	6	106	სამგორი	1208	597	194	21	46	194	11	10	78
6107	Huge(>1000K)	6	107	სამგორი	1274	712	302	29	79	199	9	3	80
6108	Huge(>1000K)	6	108	სამგორი	1174	477	142	11	28	199	8	3	44
6109	Huge(>1000K)	6	109	სამგორი	1475	1083	155	18	55	688	3	0	43
6110	Huge(>1000K)	6	110	სამგორი	1059	574	237	33	46	188	9	2	51
6111	Huge(>1000K)	6	111	სამგორი	1261	496	178	21	15	185	5	0	56
6112	Huge(>1000K)	6	112	სამგორი	1467	761	267	30	46	336	5	1	65
6113	Huge(>1000K)	6	113	სამგორი	1278	115	48	6	7	47	0	0	5
7001	Huge(>1000K)	7	1	ჩუღურეთი	1499	906	441	68	47	229	12	6	65
7002	Huge(>1000K)	7	2	ჩუღურეთი	1306	669	356	44	30	192	6	7	42
7003	Huge(>1000K)	7	3	ჩუღურეთი	1474	848	330	49	39	345	9	1	42
7004	Huge(>1000K)	7	4	ჩუღურეთი	1506	742	318	37	37	267	13	2	56
7005	Huge(>1000K)	7	5	ჩუღურეთი	1476	582	206	26	46	194	5	0	76
7006	Huge(>1000K)	7	6	ჩუღურეთი	1476	711	295	34	58	207	7	2	66
7007	Huge(>1000K)	7	7	ჩუღურეთი	1435	763	358	51	63	216	13	4	42
7008	Huge(>1000K)	7	8	ჩუღურეთი	1534	727	344	37	53	217	7	2	43
7009	Huge(>1000K)	7	9	ჩუღურეთი	1406	725	337	32	46	197	7	3	69
7010	Huge(>1000K)	7	10	ჩუღურეთი	1294	698	354	31	53	185	9	2	56
7011	Huge(>1000K)	7	11	ჩუღურეთი	1249	702	349	33	45	185	15	3	62
7012	Huge(>1000K)	7	12	ჩუღურეთი	1309	767	364	38	45	198	18	3	82
7013	Huge(>1000K)	7	13	ჩუღურეთი	1263	684	305	46	46	211	9	3	47
7014	Huge(>1000K)	7	14	ჩუღურეთი	1475	817	360	47	54	287	15	3	45
7015	Huge(>1000K)	7	15	ჩუღურეთი	1321	686	319	45	52	190	12	0	59
7016	Huge(>1000K)	7	16	ჩუღურეთი	1706	1000	391	52	60	405	12	1	60
7017	Huge(>1000K)	7	17	ჩუღურეთი	1421	683	345	37	46	167	7	1	52
7018	Huge(>1000K)	7	18	ჩუღურეთი	1439	714	297	37	78	224	11	0	69
7019	Huge(>1000K)	7	19	ჩუღურეთი	1492	786	326	41	52	211	10	5	96
7020	Huge(>1000K)	7	20	ჩუღურეთი	1402	535	224	29	63	138	4	4	68
7021	Huge(>1000K)	7	21	ჩუღურეთი	1253	695	374	30	46	178	4	1	81
7022	Huge(>1000K)	7	22	ჩუღურეთი	1507	700	240	30	43	235	6	1	124
7023	Huge(>1000K)	7	23	ჩუღურეთი	1379	665	230	20	31	318	5	0	54
7024	Huge(>1000K)	7	24	ჩუღურეთი	1326	695	336	27	29	209	10	5	52
7025	Huge(>1000K)	7	25	ჩუღურეთი	1306	624	311	30	34	152	9	3	48
7026	Huge(>1000K)	7	26	ჩუღურეთი	1290	618	244	28	42	219	11	3	48
7027	Huge(>1000K)	7	27	ჩუღურეთი	1486	730	349	33	41	186	8	4	64
7028	Huge(>1000K)	7	28	ჩუღურეთი	1475	777	342	52	70	188	13	5	57
7029	Huge(>1000K)	7	29	ჩუღურეთი	1501	743	410	28	36	184	4	6	59
7030	Huge(>1000K)	7	30	ჩუღურეთი	1020	528	231	19	42	169	6	3	51
7031	Huge(>1000K)	7	31	ჩუღურეთი	1432	797	386	44	72	197	9	1	42
7032	Huge(>1000K)	7	32	ჩუღურეთი	1389	758	334	39	43	205	1	1	84
7033	Huge(>1000K)	7	33	ჩუღურეთი	1489	597	244	37	55	149	7	1	72
7034	Huge(>1000K)	7	34	ჩუღურეთი	1457	705	364	37	45	188	8	1	44
7035	Huge(>1000K)	7	35	ჩუღურეთი	1383	746	335	43	42	192	5	4	73
7036	Huge(>1000K)	7	36	ჩუღურეთი	1344	647	323	24	39	201	9	1	58
7037	Huge(>1000K)	7	37	ჩუღურეთი	1544	830	410	39	49	250	15	2	51
7038	Huge(>1000K)	7	38	ჩუღურეთი	1475	729	366	38	36	173	13	5	65
7039	Huge(>1000K)	7	39	ჩუღურეთი	919	519	121	10	30	285	5	1	26
7040	Huge(>1000K)	7	40	ჩუღურეთი	1504	746	360	58	55	188	12	2	64
7042	Huge(>1000K)	7	42	ჩუღურეთი	594	119	14	2	3	24	2	0	5
8001	Huge(>1000K)	8	1	დიდუბე	1416	819	394	61	31	264	12	2	40
8002	Huge(>1000K)	8	2	დიდუბე	2457	1922	435	83	102	1197	11	2	62
8003	Huge(>1000K)	8	3	დიდუბე	1125	668	322	48	26	195	15	4	49
8004	Huge(>1000K)	8	4	დიდუბე	1288	719	343	58	42	201	10	2	52
8005	Huge(>1000K)	8	5	დიდუბე	1350	775	362	58	44	218	18	5	59
8006	Huge(>1000K)	8	6	დიდუბე	1071	611	270	45	31	206	9	3	39
8007	Huge(>1000K)	8	7	დიდუბე	1225	706	351	44	26	221	14	2	39
8008	Huge(>1000K)	8	8	დიდუბე	1507	844	385	60	42	254	20	16	58
8009	Huge(>1000K)	8	9	დიდუბე	1406	897	439	80	47	227	16	6	65
8010	Huge(>1000K)	8	10	დიდუბე	1347	811	397	62	28	243	9	5	57
8011	Huge(>1000K)	8	11	დიდუბე	2688	1755	599	76	93	860	30	1	72
8012	Huge(>1000K)	8	12	დიდუბე	1246	632	312	43	31	162	10	2	62
8013	Huge(>1000K)	8	13	დიდუბე	1237	737	398	40	35	180	14	3	58
8014	Huge(>1000K)	8	14	დიდუბე	1230	705	338	42	44	212	9	2	48
8015	Huge(>1000K)	8	15	დიდუბე	1448	756	383	51	44	218	12	2	39
8016	Huge(>1000K)	8	16	დიდუბე	1248	715	356	42	51	184	11	2	59
8017	Huge(>1000K)	8	17	დიდუბე	1189	562	250	43	42	174	8	5	32
8018	Huge(>1000K)	8	18	დიდუბე	1179	629	286	32	48	214	10	3	54
8019	Huge(>1000K)	8	19	დიდუბე	1345	774	366	44	51	247	5	3	49
8020	Huge(>1000K)	8	20	დიდუბე	1004	591	300	37	35	167	9	4	37
8021	Huge(>1000K)	8	21	დიდუბე	1104	578	277	29	55	171	10	2	31
8022	Huge(>1000K)	8	22	დიდუბე	1298	743	389	40	33	220	10	1	41
8023	Huge(>1000K)	8	23	დიდუბე	1087	680	292	55	58	207	18	4	36
8024	Huge(>1000K)	8	24	დიდუბე	1470	748	383	46	37	211	15	1	44
8025	Huge(>1000K)	8	25	დიდუბე	1478	763	347	49	48	260	4	3	46
8026	Huge(>1000K)	8	26	დიდუბე	1365	746	380	49	42	210	14	5	39
8027	Huge(>1000K)	8	27	დიდუბე	1404	777	389	41	41	218	24	3	52
8028	Huge(>1000K)	8	28	დიდუბე	1454	843	443	41	38	254	18	1	39
8029	Huge(>1000K)	8	29	დიდუბე	1435	903	453	62	40	243	18	4	62
8030	Huge(>1000K)	8	30	დიდუბე	1297	698	325	53	47	213	15	1	36
8031	Huge(>1000K)	8	31	დიდუბე	1303	782	369	71	29	248	18	1	43
8032	Huge(>1000K)	8	32	დიდუბე	1255	738	360	50	50	213	9	4	38
8033	Huge(>1000K)	8	33	დიდუბე	1387	765	402	49	47	195	19	5	39
8034	Huge(>1000K)	8	34	დიდუბე	1382	792	383	50	66	224	10	2	47
8035	Huge(>1000K)	8	35	დიდუბე	1422	753	363	42	43	214	26	1	50
8036	Huge(>1000K)	8	36	დიდუბე	1358	840	403	60	56	248	14	3	42
8037	Huge(>1000K)	8	37	დიდუბე	1385	833	360	56	68	281	11	1	46
8038	Huge(>1000K)	8	38	დიდუბე	888	523	239	32	58	137	7	4	34
8039	Huge(>1000K)	8	39	დიდუბე	1469	792	370	41	60	245	18	1	47
8040	Huge(>1000K)	8	40	დიდუბე	1386	792	374	48	50	239	15	1	54
8041	Huge(>1000K)	8	41	დიდუბე	1356	777	379	57	69	216	15	1	32
8042	Huge(>1000K)	8	42	დიდუბე	1444	823	404	55	44	230	12	1	46
8043	Huge(>1000K)	8	43	დიდუბე	1511	885	417	65	64	254	12	3	45
8044	Huge(>1000K)	8	44	დიდუბე	1200	708	345	61	29	184	17	7	60
8045	Huge(>1000K)	8	45	დიდუბე	910	515	275	33	33	126	3	1	30
8046	Huge(>1000K)	8	46	დიდუბე	1257	726	328	37	66	218	16	3	43
8047	Huge(>1000K)	8	47	დიდუბე	1285	740	365	48	33	217	15	0	50
8048	Huge(>1000K)	8	48	დიდუბე	1271	756	391	49	35	197	11	2	61
8049	Huge(>1000K)	8	49	დიდუბე	1348	852	388	42	75	251	12	1	59
8050	Huge(>1000K)	8	50	დიდუბე	1405	797	392	64	56	222	14	3	37
8051	Huge(>1000K)	8	51	დიდუბე	1293	786	380	52	33	229	20	6	64
8052	Huge(>1000K)	8	52	დიდუბე	1363	815	404	62	68	222	13	0	42
8053	Huge(>1000K)	8	53	დიდუბე	1504	757	336	49	56	241	15	7	46
8054	Huge(>1000K)	8	54	დიდუბე	950	527	217	14	33	199	6	3	48
8055	Huge(>1000K)	8	55	დიდუბე	504	72	30	5	8	27	1	0	1
9001	Huge(>1000K)	9	1	ნაძალადევი	1371	552	220	15	64	176	2	1	65
9002	Huge(>1000K)	9	2	ნაძალადევი	1326	644	179	18	53	305	6	2	41
9003	Huge(>1000K)	9	3	ნაძალადევი	1349	749	308	22	77	205	3	2	87
9004	Huge(>1000K)	9	4	ნაძალადევი	1311	750	300	37	59	200	3	1	87
9005	Huge(>1000K)	9	5	ნაძალადევი	1268	685	265	46	54	208	8	1	55
9006	Huge(>1000K)	9	6	ნაძალადევი	1354	745	327	29	97	185	10	0	61
9007	Huge(>1000K)	9	7	ნაძალადევი	1353	593	225	5	46	200	6	0	43
9008	Huge(>1000K)	9	8	ნაძალადევი	1359	598	247	29	61	157	2	0	72
9009	Huge(>1000K)	9	9	ნაძალადევი	1198	570	234	29	53	166	6	1	33
9010	Huge(>1000K)	9	10	ნაძალადევი	1135	540	202	19	74	166	3	0	49
9011	Huge(>1000K)	9	11	ნაძალადევი	1353	756	357	27	90	224	12	2	44
9012	Huge(>1000K)	9	12	ნაძალადევი	1198	668	356	35	54	153	15	0	41
9013	Huge(>1000K)	9	13	ნაძალადევი	1297	591	284	31	49	152	5	0	33
9014	Huge(>1000K)	9	14	ნაძალადევი	1442	743	361	40	43	203	9	0	51
9015	Huge(>1000K)	9	15	ნაძალადევი	1338	654	299	33	42	196	10	0	47
9016	Huge(>1000K)	9	16	ნაძალადევი	1410	673	296	40	38	185	10	4	45
9017	Huge(>1000K)	9	17	ნაძალადევი	1404	787	403	34	57	203	12	2	37
9018	Huge(>1000K)	9	18	ნაძალადევი	1407	797	391	38	56	233	12	3	36
9019	Huge(>1000K)	9	19	ნაძალადევი	1424	811	395	53	48	185	14	1	38
9020	Huge(>1000K)	9	20	ნაძალადევი	1414	790	399	42	59	196	7	2	49
9021	Huge(>1000K)	9	21	ნაძალადევი	1392	798	361	43	52	231	13	1	51
9022	Huge(>1000K)	9	22	ნაძალადევი	1412	785	328	33	74	250	9	1	49
9023	Huge(>1000K)	9	23	ნაძალადევი	1401	815	414	28	72	224	5	5	60
9024	Huge(>1000K)	9	24	ნაძალადევი	1372	824	402	54	59	194	11	2	58
9025	Huge(>1000K)	9	25	ნაძალადევი	1425	730	312	30	86	182	16	0	59
9026	Huge(>1000K)	9	26	ნაძალადევი	1428	737	345	38	64	199	9	1	37
9027	Huge(>1000K)	9	27	ნაძალადევი	1479	772	403	50	60	191	23	1	40
9028	Huge(>1000K)	9	28	ნაძალადევი	1470	635	294	24	64	171	2	1	39
9029	Huge(>1000K)	9	29	ნაძალადევი	1418	772	407	31	78	173	5	0	56
9030	Huge(>1000K)	9	30	ნაძალადევი	1452	832	340	43	62	223	5	2	56
9031	Huge(>1000K)	9	31	ნაძალადევი	1443	549	193	26	52	207	0	0	31
9032	Huge(>1000K)	9	32	ნაძალადევი	1469	688	257	28	98	218	14	1	64
9033	Huge(>1000K)	9	33	ნაძალადევი	1423	750	266	24	103	250	4	1	63
9034	Huge(>1000K)	9	34	ნაძალადევი	1457	813	391	57	81	206	1	0	48
9035	Huge(>1000K)	9	35	ნაძალადევი	1441	776	310	27	108	202	4	4	64
9036	Huge(>1000K)	9	36	ნაძალადევი	692	751	289	47	76	229	13	1	55
9037	Huge(>1000K)	9	37	ნაძალადევი	1444	785	314	35	86	221	14	3	77
9038	Huge(>1000K)	9	38	ნაძალადევი	1397	592	243	18	79	170	1	2	45
9039	Huge(>1000K)	9	39	ნაძალადევი	1537	743	292	25	75	175	6	1	113
9040	Huge(>1000K)	9	40	ნაძალადევი	1462	732	234	28	114	233	3	2	60
9041	Huge(>1000K)	9	41	ნაძალადევი	1426	786	346	23	82	225	15	4	76
9042	Huge(>1000K)	9	42	ნაძალადევი	1367	638	254	27	105	156	5	1	50
9043	Huge(>1000K)	9	43	ნაძალადევი	1412	708	300	36	67	190	11	1	60
9044	Huge(>1000K)	9	44	ნაძალადევი	1465	724	270	20	71	206	4	1	105
9045	Huge(>1000K)	9	45	ნაძალადევი	1463	735	336	32	67	218	13	1	68
9046	Huge(>1000K)	9	46	ნაძალადევი	1415	766	305	32	63	240	7	0	68
9047	Huge(>1000K)	9	47	ნაძალადევი	1400	760	317	43	71	170	13	2	73
9048	Huge(>1000K)	9	48	ნაძალადევი	1412	845	376	36	72	194	12	1	103
9049	Huge(>1000K)	9	49	ნაძალადევი	1349	607	251	28	56	179	8	2	45
9050	Huge(>1000K)	9	50	ნაძალადევი	1437	842	348	51	74	251	14	1	62
9051	Huge(>1000K)	9	51	ნაძალადევი	1349	752	314	32	79	236	7	4	68
9052	Huge(>1000K)	9	52	ნაძალადევი	1458	765	316	38	85	199	7	1	72
9053	Huge(>1000K)	9	53	ნაძალადევი	1369	773	325	45	58	218	6	2	70
9054	Huge(>1000K)	9	54	ნაძალადევი	1292	695	293	35	50	201	20	1	57
9055	Huge(>1000K)	9	55	ნაძალადევი	1411	806	375	28	72	229	12	0	38
9056	Huge(>1000K)	9	56	ნაძალადევი	1393	750	303	42	74	214	11	2	71
9057	Huge(>1000K)	9	57	ნაძალადევი	1471	744	275	43	72	239	16	0	46
9058	Huge(>1000K)	9	58	ნაძალადევი	1474	813	371	51	77	201	21	3	37
9059	Huge(>1000K)	9	59	ნაძალადევი	1355	618	269	28	55	168	8	1	54
9060	Huge(>1000K)	9	60	ნაძალადევი	1553	876	363	48	65	185	11	2	66
9061	Huge(>1000K)	9	61	ნაძალადევი	1474	719	307	22	91	160	19	0	57
9062	Huge(>1000K)	9	62	ნაძალადევი	1447	904	210	35	96	342	5	1	50
9063	Huge(>1000K)	9	63	ნაძალადევი	1283	587	257	38	57	146	16	1	30
9064	Huge(>1000K)	9	64	ნაძალადევი	1298	701	176	21	21	375	3	2	85
9065	Huge(>1000K)	9	65	ნაძალადევი	1467	765	321	33	74	248	5	4	70
9066	Huge(>1000K)	9	66	ნაძალადევი	1247	710	260	28	96	188	4	1	83
9067	Huge(>1000K)	9	67	ნაძალადევი	1338	698	219	41	54	253	14	2	61
9068	Huge(>1000K)	9	68	ნაძალადევი	1329	648	183	33	76	244	10	3	48
9069	Huge(>1000K)	9	69	ნაძალადევი	1460	757	267	41	69	236	16	2	56
9070	Huge(>1000K)	9	70	ნაძალადევი	1480	791	304	41	60	262	15	1	75
9071	Huge(>1000K)	9	71	ნაძალადევი	1325	685	258	33	70	240	8	3	63
9072	Huge(>1000K)	9	72	ნაძალადევი	1438	754	347	27	83	195	8	1	60
9073	Huge(>1000K)	9	73	ნაძალადევი	1495	726	277	29	73	190	13	4	83
9074	Huge(>1000K)	9	74	ნაძალადევი	1404	647	267	31	51	208	9	1	49
9075	Huge(>1000K)	9	75	ნაძალადევი	1418	608	221	22	55	207	9	2	43
9076	Huge(>1000K)	9	76	ნაძალადევი	1433	746	251	33	95	248	11	1	44
9077	Huge(>1000K)	9	77	ნაძალადევი	1420	666	216	31	85	251	10	2	61
9078	Huge(>1000K)	9	78	ნაძალადევი	1375	591	184	38	67	212	10	4	54
9079	Huge(>1000K)	9	79	ნაძალადევი	1387	636	226	30	78	233	8	1	58
9080	Huge(>1000K)	9	80	ნაძალადევი	1368	630	195	26	110	196	6	3	54
